registry_id,case_id,ticker_symbol,company_name,fiscal_year,fiscal_quarter,source_type,source_url,source_domain,availability,rights_status,raw_download_allowed,blocked_reason,manual_action,acquisition_method,discovered_timestamp,provenance_hash,notes
pfe_2025_q4_earnings_platform_5,pfe_2025_q4,PFE,Pfizer Inc.,2025,Q4,earnings_platform,licensed-vendor://blocked/PFE/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:6eec0b312e70b6a27b18523711a9bb18e11fdcaacb8ac068ac4cafebc98f646c,Vendor raw transcript access is blocked by default.
unh_2025_q4_company_ir_1,unh_2025_q4,UNH,UnitedHealth Group Incorporated,2025,Q4,company_ir,https://www.unitedhealthgroup.com/investors.html,unitedhealthgroup.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:27f88e218f33259d789b259503b06137a0d984f11333f384e2c2db367478aad7,Preferred transcript source when terms allow; this row does not assert transcript availability.
unh_2025_q4_webcast_provider_2,unh_2025_q4,UNH,UnitedHealth Group Incorporated,2025,Q4,webcast_provider,https://www.unitedhealthgroup.com/investors.html,unitedhealthgroup.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:81e64b92a99c1e7a0e12480157cf3f88371c760203abccb8161fcdc7ff5581a9,"Audio/webcast replay candidate only; support layer, not canonical transcript."
unh_2025_q4_sec_edgar_3,unh_2025_q4,UNH,UnitedHealth Group Incorporated,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/UNH/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:5452ac071456961e1f402d3535f800fc9e1892ceb591240bd594913c729ffe94,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
unh_2025_q4_youtube_metadata_only_4,unh_2025_q4,UNH,UnitedHealth Group Incorporated,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=UNH+UnitedHealth+Group+Incorporated+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a005cc393b2af4b69a5b73d3e907b21f77c0033ca4e09f4ac3d6e1c41c309aea,No YouTube audio or video acquisition is performed.
unh_2025_q4_earnings_platform_5,unh_2025_q4,UNH,UnitedHealth Group Incorporated,2025,Q4,earnings_platform,licensed-vendor://blocked/UNH/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:4ff9618769466507877c27936459565b05c96f4f78d7249800c0872c4c3f2a4b,Vendor raw transcript access is blocked by default.
cvs_2025_q4_company_ir_1,cvs_2025_q4,CVS,CVS Health Corporation,2025,Q4,company_ir,https://investors.cvshealth.com/,investors.cvshealth.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:7377e0fbb69ec6609da5f344bd1a0e6e95852265bc0b23ef11ae73442a438a9d,Preferred transcript source when terms allow; this row does not assert transcript availability.
cvs_2025_q4_webcast_provider_2,cvs_2025_q4,CVS,CVS Health Corporation,2025,Q4,webcast_provider,https://investors.cvshealth.com/,investors.cvshealth.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:706c491db0c8a2f3c0047c5f41cf1ea19c277ad24eec8060a5a331be53baf309,"Audio/webcast replay candidate only; support layer, not canonical transcript."
cvs_2025_q4_sec_edgar_3,cvs_2025_q4,CVS,CVS Health Corporation,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/CVS/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:92d261e603f8070458a32e780cb633b1eb44d1e5fb131e1e34c622b9a9bb4955,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
cvs_2025_q4_youtube_metadata_only_4,cvs_2025_q4,CVS,CVS Health Corporation,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=CVS+CVS+Health+Corporation+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a365b333438ba73c5a099216da91f427c9545a00d120a83fdb24d5047aa67c48,No YouTube audio or video acquisition is performed.
cvs_2025_q4_earnings_platform_5,cvs_2025_q4,CVS,CVS Health Corporation,2025,Q4,earnings_platform,licensed-vendor://blocked/CVS/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:e9cdc722eb18730335060219ad62631f56a0b96ac6ba6658c02527379e2ce184,Vendor raw transcript access is blocked by default.
ba_2025_q4_company_ir_1,ba_2025_q4,BA,The Boeing Company,2025,Q4,company_ir,https://investors.boeing.com/,investors.boeing.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:272fe694a6a14a74696f044aef7eb1127f4d90cf76a8fa6eff4281fa37371829,Preferred transcript source when terms allow; this row does not assert transcript availability.
ba_2025_q4_webcast_provider_2,ba_2025_q4,BA,The Boeing Company,2025,Q4,webcast_provider,https://investors.boeing.com/,investors.boeing.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:b48f8f7d0a5bac74f51753f21c1629f8bba4ecf37f721a3227c40edc153bb5a3,"Audio/webcast replay candidate only; support layer, not canonical transcript."
ba_2025_q4_sec_edgar_3,ba_2025_q4,BA,The Boeing Company,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/BA/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:d6477f178b796761e9a871837b4de310dcd68d35ac5ab760fce6adfc66d601ed,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
ba_2025_q4_youtube_metadata_only_4,ba_2025_q4,BA,The Boeing Company,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=BA+The+Boeing+Company+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:f1eddd1c5fce14df3faaeab3df40a469a51465cc1de26cce6c179dfe2b13c6f9,No YouTube audio or video acquisition is performed.
ba_2025_q4_earnings_platform_5,ba_2025_q4,BA,The Boeing Company,2025,Q4,earnings_platform,licensed-vendor://blocked/BA/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:8a9ba2397e55e3bbac0c0d6914fb19865b13c7ffc4919199cec700b0a72c1c3e,Vendor raw transcript access is blocked by default.
cat_2025_q4_company_ir_1,cat_2025_q4,CAT,Caterpillar Inc.,2025,Q4,company_ir,https://investors.caterpillar.com/,investors.caterpillar.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:52fc19a0622dc201596e749197f9b91434dac0707ad01be0f717e113cd61e63f,Preferred transcript source when terms allow; this row does not assert transcript availability.
cat_2025_q4_webcast_provider_2,cat_2025_q4,CAT,Caterpillar Inc.,2025,Q4,webcast_provider,https://investors.caterpillar.com/,investors.caterpillar.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:329df5eeef135aeadc7a9f97ec347ecd18ea7e656268e83b10968ed0cab3e795,"Audio/webcast replay candidate only; support layer, not canonical transcript."
cat_2025_q4_sec_edgar_3,cat_2025_q4,CAT,Caterpillar Inc.,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/CAT/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:2edcfd77d32e2c41ba00a1e933f5018d0471fdeb140f61b256b0b7340cf22111,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
cat_2025_q4_youtube_metadata_only_4,cat_2025_q4,CAT,Caterpillar Inc.,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=CAT+Caterpillar+Inc.+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:c826e6ff5dd6c74223e3bece65127ec1534b6d8b067bb9a4650586c8656d65d9,No YouTube audio or video acquisition is performed.
cat_2025_q4_earnings_platform_5,cat_2025_q4,CAT,Caterpillar Inc.,2025,Q4,earnings_platform,licensed-vendor://blocked/CAT/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:04bcaaf8a78ade167353b3518335d53958b5ffd01c5a80bdef2e4b35076faeaa,Vendor raw transcript access is blocked by default.
de_2025_q4_company_ir_1,de_2025_q4,DE,Deere & Company,2025,Q4,company_ir,https://investor.deere.com/,investor.deere.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:396adaf386b4b53ec30cebbf36680b3b08d969d14f95e9e733c823278fa97bac,Preferred transcript source when terms allow; this row does not assert transcript availability.
de_2025_q4_webcast_provider_2,de_2025_q4,DE,Deere & Company,2025,Q4,webcast_provider,https://investor.deere.com/,investor.deere.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:74c677320f4819d21517a5ad5aae826312f55ded13449fda3515636a79ef2999,"Audio/webcast replay candidate only; support layer, not canonical transcript."
de_2025_q4_sec_edgar_3,de_2025_q4,DE,Deere & Company,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/DE/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:5165ce01186040a27669a54b4e3f2db8a9f58f882d99757e73bc25f094971527,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
de_2025_q4_youtube_metadata_only_4,de_2025_q4,DE,Deere & Company,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=DE+Deere+%26+Company+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:73e715183860e00010996ea27ba6904075e5264a759ba169f9a9576ca5f22de5,No YouTube audio or video acquisition is performed.
de_2025_q4_earnings_platform_5,de_2025_q4,DE,Deere & Company,2025,Q4,earnings_platform,licensed-vendor://blocked/DE/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:a337c34df66a032a009bd1d07b02c1c7c29f25295c2bc6101070df53840ebbaa,Vendor raw transcript access is blocked by default.
ge_2025_q4_company_ir_1,ge_2025_q4,GE,GE Aerospace,2025,Q4,company_ir,https://www.geaerospace.com/investors,geaerospace.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:17ebac03ed523cf56091e1c3f63d6ce2c4192788bbc1c519c0c560f32faaf0c7,Preferred transcript source when terms allow; this row does not assert transcript availability.
ge_2025_q4_webcast_provider_2,ge_2025_q4,GE,GE Aerospace,2025,Q4,webcast_provider,https://www.geaerospace.com/investors,geaerospace.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:ddf0423547be5f133688513946295a3b3c1a870bad49bbb3cc5d29149329767a,"Audio/webcast replay candidate only; support layer, not canonical transcript."
ge_2025_q4_sec_edgar_3,ge_2025_q4,GE,GE Aerospace,2025,Q4,sec_edgar,sec-edgar://CIK_LOOKUP_REQUIRED/GE/2025/Q4,sec-edgar,unknown,metadata_only,false,sec_metadata_only_no_raw_filing_body,Optional later SEC metadata fetch with descriptive User-Agent and <=10 rps rate limit.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:651ef8c776b75d9e167ad4463bb4740496627db6319143d5551cd7f149cafa02,"SEC may identify event timing, 8-K references, releases, and exhibit metadata; transcripts are not guaranteed."
ge_2025_q4_youtube_metadata_only_4,ge_2025_q4,GE,GE Aerospace,2025,Q4,youtube_metadata_only,https://www.youtube.com/results?search_query=GE+GE+Aerospace+earnings+call+2025+Q4,youtube.com,unknown,metadata_only,false,youtube_media_download_blocked_without_authorization,Use YouTube links as metadata references only unless explicit authorization exists.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:0579413bc5895f11233b6e3238c4abb7479bd7e0c37552732a8866586e880c99,No YouTube audio or video acquisition is performed.
ge_2025_q4_earnings_platform_5,ge_2025_q4,GE,GE Aerospace,2025,Q4,earnings_platform,licensed-vendor://blocked/GE/2025/Q4,licensed-vendor,blocked,blocked,false,licensed_vendor_without_license_config,Register license configuration before any vendor raw content use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:5f860cfae645dfac56f46908b9214d750c78d36acc80cb1ba8a294834f97a35e,Vendor raw transcript access is blocked by default.
ko_2025_q4_company_ir_1,ko_2025_q4,KO,The Coca-Cola Company,2025,Q4,company_ir,https://investors.coca-colacompany.com/,investors.coca-colacompany.com,unknown,metadata_only,false,source_terms_and_robots_not_reviewed,Review official IR source terms and robots policy before any raw transcript use.,rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:5fb007784fb7a33afa934c1700bb7cc02492878bef0306765fd50e467fa4d599,Preferred transcript source when terms allow; this row does not assert transcript availability.
ko_2025_q4_webcast_provider_2,ko_2025_q4,KO,The Coca-Cola Company,2025,Q4,webcast_provider,https://investors.coca-colacompany.com/,investors.coca-colacompany.com,unknown,metadata_only,false,webcast_terms_not_reviewed,"Open from company IR, verify replay access and storage terms, and avoid session-restricted media.",rights_aware_metadata_discovery,2026-05-24T00:33:59+00:00,sha256:be383bbcac4e2af32f08be5d8de5e3aa5c25e0444056a8b8e43c935c09441274,"Audio/webcast replay candidate only; support layer, not canonical transcript."
